13.0,13.0,3.0,5.0,2.0,48.38,10.8,5.7,2.8,19.0,9.0,4.0,2.0,4.0,57.57,12.0,6.1,3.6,1
13.0,12.0,4.0,5.0,1.0,48.38,11.1,5.8,2.8,18.0,18.0,4.0,6.0,0.0,49.4,10.7,5.4,1.2,4
15.0,11.0,5.0,5.0,0.0,47.5,10.6,5.4,2.8,13.0,12.0,5.0,2.0,3.0,46.44,12.4,5.0,1.6,3
15.0,9.0,6.0,4.0,0.0,48.25,11.3,4.8,2.7,23.0,12.0,4.0,3.0,3.0,57.75,11.0,7.6,1.1,4
13.0,12.0,5.0,5.0,0.0,48.78,11.1,5.2,2.8,17.0,8.0,5.0,3.0,2.0,51.22,14.7,5.7,1.6,1
11.0,12.0,5.0,5.0,0.0,47.9,11.6,4.8,2.7,13.0,9.0,6.0,3.0,1.0,39.1,12.1,3.6,2.3,2
13.0,10.0,6.0,4.0,0.0,50.2,12.2,5.5,2.8,14.0,7.0,6.0,2.0,2.0,56.67,14.1,7.3,1.3,3
16.0,11.0,7.0,3.0,0.0,50.4,12.5,6.2,2.3,18.0,16.0,4.0,3.0,3.0,52.5,14.7,4.7,1.6,2
17.0,10.0,7.0,2.0,1.0,50.4,13.3,6.6,2.3,17.0,12.0,5.0,2.0,3.0,51.6,10.2,6.4,1.4,2
17.0,12.0,5.0,2.0,3.0,52.1,13.3,6.7,2.1,14.0,15.0,4.0,3.0,3.0,49.6,12.8,4.0,1.7,4
15.0,13.0,4.0,2.0,4.0,52.4,13.5,7.2,2.5,20.0,12.0,5.0,4.0,1.0,57.3,10.5,6.9,1.3,1
15.0,11.0,4.0,2.0,4.0,52.9,14.0,7.3,2.5,12.0,14.0,1.0,3.0,6.0,44.0,11.0,4.3,1.5,2
16.0,11.0,4.0,2.0,4.0,54.7,14.2,7.5,2.5,14.0,7.0,4.0,2.0,4.0,54.0,16.1,4.5,2.8,2
19.0,10.0,4.0,1.0,5.0,55.4,14.3,7.3,2.6,20.0,6.0,8.0,1.0,1.0,57.4,9.1,6.7,2.4,3
16.0,11.0,3.0,2.0,5.0,55.3,14.8,7.3,2.6,18.0,3.0,9.0,0.0,1.0,54.9,11.9,7.8,2.5,3
16.0,11.0,4.0,3.0,3.0,54.0,13.9,6.8,2.3,13.0,21.0,2.0,5.0,3.0,46.6,11.0,5.6,2.4,1
16.0,10.0,5.0,3.0,2.0,52.4,14.0,6.5,3.0,13.0,11.0,2.0,3.0,5.0,50.3,13.7,5.7,2.0,1
14.0,9.0,5.0,4.0,1.0,51.0,14.8,5.7,2.7,12.0,12.0,2.0,3.0,5.0,45.2,12.6,4.4,2.3,3
15.0,10.0,5.0,4.0,1.0,50.6,14.2,5.3,2.5,12.0,12.0,3.0,4.0,3.0,51.8,13.4,5.7,2.0,2
12.0,11.0,4.0,5.0,1.0,50.3,14.1,5.2,2.8,16.0,4.0,6.0,1.0,3.0,51.1,11.5,4.4,1.3,0
10.0,11.0,3.0,5.0,2.0,49.5,13.7,5.0,2.8,24.0,17.0,7.0,1.0,2.0,53.1,12.6,6.1,1.5,3
12.0,10.0,4.0,5.0,1.0,49.0,13.1,4.8,2.9,28.0,18.0,4.0,1.0,5.0,47.3,13.9,6.1,1.4,2
9.0,10.0,3.0,5.0,2.0,47.0,13.7,4.9,2.8,13.0,19.0,3.0,5.0,2.0,37.5,12.4,2.8,3.1,4
12.0,9.0,4.0,4.0,2.0,47.4,13.4,4.7,2.6,17.0,9.0,6.0,2.0,2.0,53.7,12.2,5.3,1.2,1
11.0,8.0,4.0,4.0,2.0,48.1,13.9,4.7,3.1,14.0,17.0,2.0,5.0,3.0,52.9,13.2,4.8,2.5,4
12.0,10.0,3.0,4.0,3.0,49.7,14.0,5.5,3.1,16.0,9.0,5.0,3.0,2.0,51.6,12.1,5.0,1.6,1
12.0,10.0,3.0,4.0,3.0,49.3,13.5,5.7,3.4,18.0,14.0,5.0,4.0,1.0,44.0,12.2,4.2,1.5,2
14.0,8.0,4.0,3.0,3.0,50.9,12.8,6.5,2.9,12.0,9.0,4.0,3.0,3.0,53.7,12.6,6.1,1.9,1
15.0,8.0,5.0,3.0,2.0,50.9,12.3,6.5,2.8,14.0,14.0,5.0,5.0,0.0,52.8,11.5,4.4,1.4,3
14.0,9.0,5.0,3.0,2.0,50.7,12.0,6.4,2.8,19.0,7.0,7.0,0.0,3.0,57.9,10.2,7.0,0.9,4
12.0,11.0,5.0,4.0,1.0,51.2,12.6,5.5,2.8,19.0,7.0,7.0,0.0,3.0,57.1,11.2,6.0,1.3,2
13.0,11.0,5.0,4.0,1.0,52.6,12.8,6.0,2.9,22.0,11.0,7.0,2.0,1.0,51.4,14.9,7.6,3.0,4
16.0,13.0,5.0,3.0,2.0,51.1,12.5,5.7,2.5,14.0,13.0,4.0,2.0,4.0,53.9,15.3,4.8,1.1,4
26.0,13.0,7.0,2.0,1.0,51.0,12.2,5.0,2.3,20.0,17.0,4.0,4.0,2.0,51.6,9.6,4.0,1.2,4
29.0,16.0,7.0,2.0,1.0,51.9,12.4,5.2,2.3,15.0,8.0,5.0,2.0,3.0,51.2,10.3,4.9,1.9,3
29.0,16.0,7.0,2.0,1.0,51.7,13.1,5.4,2.2,20.0,14.0,4.0,4.0,2.0,54.5,10.6,5.4,2.8,3
31.0,13.0,8.0,1.0,1.0,51.1,12.8,6.1,2.7,22.0,11.0,6.0,0.0,4.0,57.3,12.2,5.4,0.7,2
27.0,14.0,6.0,3.0,1.0,53.88,13.0,6.3,2.6,14.0,17.0,4.0,5.0,1.0,43.07,13.9,5.3,1.2,2
28.0,11.0,7.0,2.0,1.0,55.18,12.7,6.8,2.7,17.0,9.0,7.0,2.0,1.0,56.86,11.8,7.4,2.1,1
23.0,10.0,6.0,3.0,1.0,53.88,12.6,6.9,2.2,20.0,18.0,4.0,3.0,3.0,49.3,12.9,5.3,2.0,4
22.0,10.0,6.0,3.0,1.0,53.78,12.2,6.4,2.1,10.0,9.0,3.0,3.0,4.0,46.46,14.0,3.2,1.4,3
20.0,11.0,6.0,3.0,1.0,52.58,11.9,6.5,1.7,17.0,16.0,5.0,3.0,2.0,54.5,14.6,5.1,2.1,4
18.0,10.0,5.0,3.0,2.0,51.38,12.3,6.2,1.5,20.0,20.0,5.0,4.0,1.0,54.9,15.0,6.1,1.8,4
19.0,12.0,4.0,3.0,3.0,52.58,12.2,5.9,1.5,25.0,6.0,7.0,1.0,2.0,58.51,10.8,5.4,1.0,3
17.0,14.0,3.0,4.0,3.0,52.6,11.8,5.3,0.9,19.0,12.0,5.0,2.0,3.0,52.0,13.7,6.3,1.1,3
18.0,14.0,4.0,4.0,2.0,53.0,11.4,4.8,1.1,12.0,14.0,3.0,5.0,2.0,51.1,15.5,5.2,2.3,4
21.0,12.0,5.0,3.0,2.0,52.8,11.3,5.1,1.3,10.0,13.0,4.0,5.0,1.0,55.2,14.7,5.0,1.1,3
22.0,11.0,6.0,2.0,2.0,51.32,10.9,5.2,1.4,30.0,7.0,8.0,1.0,1.0,62.89,9.6,6.8,1.7,3
21.0,13.0,5.0,3.0,2.0,51.1,11.1,5.0,1.7,13.0,17.0,2.0,4.0,4.0,40.0,13.2,3.5,1.5,4
25.0,14.0,6.0,2.0,2.0,52.6,11.1,5.3,1.7,20.0,19.0,4.0,5.0,1.0,54.1,13.5,4.8,1.5,3
22.0,14.0,6.0,2.0,2.0,53.91,12.2,5.5,1.9,7.0,16.0,3.0,5.0,2.0,44.9,16.2,3.9,1.6,3
23.0,12.0,7.0,2.0,1.0,54.71,11.7,5.3,2.0,17.0,8.0,8.0,0.0,2.0,61.03,14.0,7.6,1.8,4
23.0,10.0,8.0,2.0,0.0,54.31,11.6,5.4,2.2,15.0,15.0,5.0,5.0,0.0,48.15,14.5,5.3,1.3,2
22.0,10.0,8.0,2.0,0.0,55.34,11.7,6.0,2.6,18.0,9.0,8.0,1.0,1.0,56.37,12.1,5.4,1.4,4
21.0,11.0,8.0,2.0,0.0,55.34,12.9,5.8,2.5,13.0,12.0,2.0,3.0,5.0,54.12,11.0,6.5,1.6,1
21.0,9.0,9.0,1.0,0.0,53.86,12.9,5.6,2.4,6.0,9.0,3.0,4.0,3.0,49.1,15.6,4.3,2.4,4
21.0,7.0,9.0,1.0,0.0,54.06,12.5,5.1,2.4,14.0,11.0,4.0,4.0,2.0,45.4,14.7,4.6,1.7,4
24.0,7.0,9.0,1.0,0.0,54.06,12.2,4.9,2.6,13.0,13.0,3.0,5.0,2.0,56.23,9.9,6.5,1.5,1
23.0,8.0,8.0,2.0,0.0,53.95,12.0,5.0,2.6,19.0,13.0,5.0,3.0,2.0,54.56,12.2,7.3,1.0,2
23.0,9.0,7.0,2.0,1.0,52.35,11.5,5.0,2.5,17.0,14.0,4.0,3.0,3.0,50.8,15.0,5.1,3.2,0
23.0,7.0,7.0,1.0,2.0,52.6,11.7,5.3,2.2,13.0,14.0,5.0,3.0,2.0,44.6,14.1,4.9,2.0,1
22.0,6.0,7.0,1.0,2.0,51.1,11.7,5.0,2.0,22.0,9.0,6.0,1.0,3.0,52.2,13.6,5.7,2.4,3
21.0,6.0,7.0,1.0,2.0,52.2,11.7,5.1,1.9,12.0,15.0,3.0,4.0,3.0,45.5,17.4,3.5,1.0,4
22.0,7.0,7.0,1.0,2.0,49.9,10.7,4.7,1.8,16.0,14.0,5.0,2.0,3.0,52.5,16.4,6.4,2.1,2
23.0,7.0,7.0,1.0,2.0,50.1,10.7,4.8,1.6,34.0,15.0,7.0,2.0,1.0,54.4,14.4,6.3,1.2,4
21.0,10.0,6.0,2.0,2.0,47.5,11.8,4.4,1.5,13.0,11.0,3.0,3.0,4.0,44.8,14.2,5.4,1.5,3
18.0,10.0,6.0,2.0,2.0,47.7,11.8,4.5,1.7,8.0,24.0,2.0,7.0,1.0,46.5,14.8,3.5,1.8,3
20.0,10.0,7.0,1.0,2.0,46.9,12.2,4.7,1.9,15.0,12.0,3.0,2.0,5.0,54.8,13.0,6.5,2.0,3
19.0,12.0,7.0,2.0,1.0,48.6,12.4,5.1,1.8,15.0,31.0,3.0,7.0,0.0,40.6,11.2,4.1,2.5,3
15.0,13.0,6.0,3.0,1.0,49.2,12.5,6.0,2.0,25.0,18.0,6.0,2.0,2.0,57.2,13.6,5.7,1.8,3
16.0,15.0,6.0,4.0,0.0,47.6,12.6,5.5,2.1,12.0,11.0,2.0,3.0,5.0,48.5,12.4,6.5,2.4,0
15.0,15.0,5.0,4.0,1.0,48.2,12.7,5.4,2.0,22.0,12.0,5.0,2.0,3.0,56.6,12.4,6.6,1.6,3
13.0,15.0,4.0,5.0,1.0,50.2,12.9,6.7,2.1,14.0,17.0,2.0,3.0,5.0,48.5,13.0,5.0,2.0,4
16.0,13.0,5.0,4.0,1.0,52.6,12.4,7.0,2.3,15.0,13.0,5.0,3.0,2.0,57.4,10.0,5.7,1.2,4
15.0,14.0,4.0,5.0,1.0,52.13,11.9,6.3,1.6,20.0,13.0,5.0,2.0,3.0,52.94,15.6,5.0,1.3,4
16.0,15.0,4.0,5.0,1.0,53.29,12.1,6.5,1.4,36.0,9.0,9.0,1.0,0.0,53.28,15.6,3.0,2.7,2
16.0,14.0,4.0,4.0,2.0,51.21,12.5,5.8,1.1,16.0,19.0,4.0,5.0,1.0,44.03,12.4,4.9,1.6,3
15.0,15.0,4.0,4.0,2.0,52.19,12.2,6.0,1.1,30.0,12.0,6.0,3.0,1.0,62.89,9.0,6.6,2.2,4
18.0,16.0,5.0,4.0,1.0,50.21,11.7,6.2,1.4,14.0,21.0,2.0,6.0,2.0,51.9,15.6,6.4,2.2,3
19.0,15.0,6.0,3.0,1.0,49.75,11.6,6.3,1.6,25.0,8.0,7.0,2.0,1.0,53.23,13.6,5.4,2.9,2
18.0,15.0,5.0,3.0,2.0,47.87,11.6,5.2,1.5,15.0,19.0,1.0,5.0,4.0,46.49,14.7,4.4,1.0,4
16.0,18.0,4.0,3.0,3.0,48.64,11.7,4.6,1.5,25.0,8.0,6.0,1.0,3.0,57.4,12.1,4.6,3.4,2
18.0,13.0,5.0,1.0,4.0,47.21,10.6,4.7,1.6,11.0,12.0,4.0,5.0,1.0,44.8,13.3,5.8,2.6,4
18.0,15.0,5.0,2.0,3.0,48.74,10.8,4.4,1.9,23.0,10.0,7.0,3.0,0.0,62.44,10.5,6.4,1.6,2
19.0,13.0,5.0,1.0,4.0,48.27,10.5,4.7,1.8,15.0,17.0,3.0,3.0,4.0,50.1,17.2,3.7,1.9,3
18.0,13.0,5.0,1.0,4.0,48.21,11.1,4.0,1.8,12.0,12.0,4.0,3.0,3.0,56.29,12.3,4.5,2.5,4
18.0,14.0,4.0,1.0,5.0,48.55,10.9,3.4,1.6,11.0,10.0,3.0,3.0,4.0,46.05,16.0,4.8,2.2,3
18.0,15.0,4.0,2.0,4.0,50.53,10.9,3.7,1.6,9.0,19.0,2.0,6.0,2.0,42.82,13.1,4.4,1.8,2
15.0,13.0,3.0,2.0,5.0,51.43,11.3,4.4,1.4,18.0,8.0,6.0,2.0,2.0,59.01,9.1,5.4,1.8,2
16.0,12.0,4.0,2.0,4.0,50.04,11.6,4.5,1.6,21.0,12.0,6.0,0.0,4.0,53.64,13.7,6.9,2.2,4
17.0,14.0,4.0,3.0,3.0,50.73,11.8,4.7,1.6,12.0,18.0,2.0,6.0,2.0,50.97,15.8,3.1,1.8,2
16.0,15.0,3.0,3.0,4.0,51.89,12.6,5.0,1.6,6.0,11.0,1.0,4.0,5.0,53.44,13.7,4.5,1.7,3
15.0,15.0,3.0,3.0,4.0,51.59,13.0,4.6,1.7,7.0,19.0,2.0,5.0,3.0,48.2,12.9,4.4,2.8,2
16.0,12.0,4.0,2.0,4.0,51.37,12.1,4.8,1.9,22.0,15.0,6.0,2.0,2.0,55.62,14.6,6.1,1.2,3
18.0,11.0,5.0,2.0,3.0,51.04,12.6,4.3,2.2,6.0,18.0,1.0,5.0,4.0,47.54,13.4,4.6,2.7,3
18.0,11.0,5.0,2.0,3.0,52.47,12.3,4.8,2.0,11.0,17.0,3.0,4.0,3.0,58.05,11.9,4.5,1.5,3
18.0,10.0,6.0,2.0,2.0,52.2,12.7,5.5,2.0,26.0,8.0,6.0,0.0,4.0,54.72,16.7,7.6,1.6,4
19.0,11.0,6.0,2.0,2.0,52.83,12.9,5.3,2.0,28.0,9.0,7.0,0.0,3.0,53.54,16.1,7.7,1.7,4
20.0,11.0,7.0,2.0,1.0,52.95,13.8,5.5,2.2,20.0,9.0,5.0,2.0,3.0,54.99,12.0,6.6,2.0,4
19.0,11.0,7.0,2.0,1.0,53.33,12.7,4.9,2.2,15.0,13.0,5.0,4.0,1.0,45.77,13.0,6.2,2.1,1
19.0,10.0,8.0,2.0,0.0,52.87,12.3,4.4,2.4,21.0,10.0,7.0,2.0,1.0,61.88,9.0,8.3,2.4,4
18.0,13.0,7.0,3.0,0.0,52.64,12.3,4.9,2.5,11.0,12.0,2.0,3.0,5.0,47.21,13.0,4.8,1.1,2
16.0,15.0,6.0,4.0,0.0,53.31,13.4,5.0,2.3,18.0,5.0,6.0,2.0,2.0,55.48,13.6,5.5,3.6,4
15.0,19.0,5.0,5.0,0.0,55.54,13.3,5.3,2.3,28.0,11.0,8.0,1.0,1.0,60.4,9.3,6.9,2.3,3
14.0,20.0,4.0,6.0,0.0,54.83,12.4,4.5,2.5,11.0,8.0,4.0,1.0,5.0,41.21,12.0,3.4,2.5,1
13.0,17.0,5.0,5.0,0.0,53.2,12.2,5.3,2.8,12.0,19.0,3.0,5.0,2.0,55.9,13.1,5.0,1.7,3
12.0,17.0,5.0,5.0,0.0,53.9,12.2,5.4,3.2,13.0,16.0,3.0,5.0,2.0,51.7,17.0,5.5,3.4,1
12.0,17.0,5.0,5.0,0.0,53.3,12.0,4.6,3.1,7.0,15.0,1.0,4.0,5.0,37.0,13.5,2.6,1.9,4
16.0,17.0,6.0,4.0,0.0,52.5,13.0,5.1,3.2,21.0,11.0,7.0,1.0,2.0,53.5,11.1,5.4,2.5,4
17.0,22.0,5.0,5.0,0.0,52.1,13.2,5.0,2.8,14.0,11.0,4.0,3.0,3.0,52.7,14.0,4.4,2.5,3
19.0,18.0,6.0,4.0,0.0,51.8,12.9,4.4,2.7,11.0,15.0,2.0,4.0,4.0,49.1,13.2,3.0,1.6,4
23.0,19.0,7.0,3.0,0.0,50.9,12.3,4.4,2.5,20.0,21.0,2.0,4.0,4.0,37.7,13.8,3.7,1.1,2
22.0,18.0,7.0,3.0,0.0,53.2,12.5,4.7,2.8,18.0,27.0,1.0,7.0,2.0,50.8,15.9,3.4,1.9,1
20.0,16.0,7.0,3.0,0.0,52.0,12.8,4.9,2.3,17.0,21.0,3.0,5.0,2.0,49.9,12.8,5.6,1.2,2
19.0,16.0,7.0,3.0,0.0,53.0,12.9,5.2,2.5,10.0,19.0,3.0,4.0,3.0,47.2,15.6,5.8,1.4,0
18.0,16.0,6.0,3.0,1.0,55.1,12.6,4.5,2.6,17.0,12.0,6.0,2.0,2.0,65.8,13.2,5.8,1.7,2
16.0,17.0,4.0,4.0,2.0,54.5,11.6,5.2,2.0,8.0,15.0,1.0,6.0,3.0,52.7,13.4,3.4,1.3,1
15.0,12.0,5.0,3.0,2.0,53.2,11.0,4.9,2.0,21.0,9.0,8.0,1.0,1.0,62.5,13.2,4.6,1.4,2
19.0,11.0,5.0,2.0,3.0,53.7,11.1,3.7,1.3,18.0,24.0,4.0,4.0,2.0,55.7,13.6,5.6,0.4,3
18.0,14.0,4.0,3.0,3.0,55.7,11.7,4.0,1.3,25.0,9.0,6.0,1.0,3.0,48.4,13.8,6.0,1.5,4
20.0,14.0,5.0,3.0,2.0,56.2,11.7,4.1,1.3,16.0,10.0,4.0,2.0,4.0,63.3,7.7,4.8,1.7,0
17.0,13.0,4.0,3.0,3.0,55.0,12.1,4.1,2.0,20.0,18.0,3.0,5.0,2.0,49.8,15.4,4.0,1.0,4
12.0,16.0,3.0,4.0,3.0,54.0,12.4,4.1,1.9,17.0,12.0,6.0,4.0,0.0,59.6,13.2,5.7,1.4,1
13.0,14.0,4.0,3.0,3.0,53.6,12.2,4.3,2.2,20.0,14.0,5.0,2.0,3.0,55.2,13.5,5.6,1.4,4
15.0,15.0,4.0,2.0,4.0,53.3,12.6,4.3,2.1,10.0,7.0,3.0,2.0,5.0,59.7,7.9,4.4,1.7,4
15.0,15.0,4.0,2.0,4.0,49.4,13.4,3.5,2.6,8.0,20.0,2.0,7.0,1.0,43.7,14.0,5.0,1.5,3
17.0,14.0,5.0,2.0,3.0,50.1,13.2,3.5,2.4,15.0,9.0,7.0,2.0,1.0,50.6,15.0,3.2,2.5,2
15.0,14.0,4.0,3.0,3.0,51.6,13.0,4.2,2.2,18.0,8.0,6.0,2.0,2.0,61.0,12.4,5.3,2.0,4
15.0,15.0,4.0,3.0,3.0,49.6,12.7,4.2,2.2,10.0,14.0,1.0,4.0,5.0,40.6,13.6,5.0,1.1,4
16.0,18.0,3.0,3.0,4.0,50.6,12.6,4.0,2.6,16.0,22.0,3.0,6.0,1.0,44.1,13.9,4.4,2.4,4
19.0,19.0,4.0,3.0,3.0,51.5,12.1,3.7,1.9,14.0,10.0,4.0,2.0,4.0,51.6,11.1,5.2,1.8,0
18.0,15.0,4.0,2.0,4.0,52.6,11.7,3.9,1.9,20.0,18.0,3.0,3.0,4.0,56.8,12.6,4.7,1.3,3
18.0,17.0,3.0,3.0,4.0,51.7,11.2,3.6,1.8,7.0,16.0,1.0,5.0,4.0,48.4,14.1,4.2,1.2,4
19.0,16.0,4.0,3.0,3.0,52.9,10.8,3.9,1.7,13.0,17.0,3.0,4.0,3.0,43.0,13.7,3.2,1.0,4
20.0,15.0,5.0,3.0,2.0,54.8,10.4,4.1,1.2,20.0,17.0,5.0,2.0,3.0,51.5,12.3,6.1,2.3,4
20.0,18.0,4.0,3.0,3.0,54.9,11.0,4.5,1.3,23.0,5.0,8.0,1.0,1.0,56.6,10.5,7.7,1.2,3
21.0,18.0,4.0,3.0,3.0,53.0,11.2,4.5,1.4,3.0,22.0,1.0,8.0,1.0,36.6,12.3,4.6,0.7,3
21.0,18.0,4.0,3.0,3.0,53.7,11.7,4.2,1.4,21.0,12.0,6.0,2.0,2.0,54.4,12.8,6.1,2.0,0
21.0,14.0,4.0,2.0,4.0,55.9,11.4,4.3,1.6,23.0,14.0,5.0,2.0,3.0,61.5,10.1,4.8,1.7,3
20.0,10.0,5.0,2.0,3.0,54.7,11.8,4.1,1.4,17.0,10.0,5.0,3.0,2.0,55.7,10.4,5.3,1.9,4
17.0,13.0,4.0,3.0,3.0,54.7,12.1,4.5,1.5,10.0,13.0,3.0,6.0,1.0,47.6,11.3,3.3,1.8,3
20.0,13.0,5.0,3.0,2.0,55.6,12.1,4.6,1.1,18.0,20.0,3.0,4.0,3.0,43.4,12.9,4.5,1.5,2
17.0,14.0,3.0,3.0,4.0,55.4,11.8,5.6,1.4,15.0,10.0,4.0,2.0,4.0,57.7,12.4,6.3,2.4,3
17.0,11.0,4.0,3.0,3.0,55.4,11.7,5.1,1.2,8.0,22.0,1.0,7.0,2.0,41.0,12.2,4.2,1.6,1
15.0,11.0,4.0,3.0,3.0,54.7,11.2,5.2,1.3,13.0,10.0,4.0,1.0,5.0,50.0,12.4,4.8,1.8,3
15.0,14.0,4.0,4.0,2.0,55.2,11.4,5.1,1.2,19.0,14.0,5.0,2.0,3.0,52.4,13.0,5.6,1.2,3
14.0,15.0,4.0,4.0,2.0,55.5,11.0,5.2,1.1,3.0,9.0,1.0,2.0,7.0,41.9,16.7,4.1,1.7,4
18.0,12.0,5.0,3.0,2.0,56.0,10.6,5.4,1.1,6.0,10.0,1.0,4.0,5.0,54.6,17.8,4.9,2.5,2
16.0,13.0,4.0,3.0,3.0,55.2,10.3,5.8,1.1,8.0,6.0,4.0,1.0,5.0,54.4,10.9,5.4,1.4,3
16.0,13.0,4.0,3.0,3.0,54.4,10.7,5.8,1.1,8.0,15.0,2.0,7.0,1.0,40.8,13.6,4.0,2.0,4
19.0,15.0,5.0,3.0,2.0,55.5,10.8,5.1,1.3,9.0,15.0,3.0,6.0,1.0,50.1,13.3,3.6,1.5,2
19.0,13.0,6.0,3.0,1.0,57.1,11.0,5.0,0.8,15.0,11.0,6.0,3.0,1.0,50.3,11.4,4.5,2.2,4
20.0,13.0,6.0,2.0,2.0,58.8,11.0,5.8,0.8,10.0,13.0,3.0,4.0,3.0,49.8,14.7,3.2,2.2,4
20.0,16.0,5.0,2.0,3.0,58.8,10.6,5.8,0.8,5.0,14.0,3.0,7.0,0.0,44.8,15.9,4.1,2.0,4
20.0,20.0,4.0,3.0,3.0,57.2,10.6,5.4,0.6,17.0,6.0,7.0,1.0,2.0,60.2,11.9,6.5,1.7,0
20.0,17.0,4.0,2.0,4.0,54.7,10.4,5.3,0.5,12.0,16.0,3.0,4.0,3.0,54.33,10.2,4.4,1.3,3
18.0,16.0,4.0,2.0,4.0,52.4,10.2,4.3,0.6,9.0,14.0,3.0,4.0,3.0,47.1,12.9,3.2,1.5,2
17.0,16.0,3.0,2.0,5.0,50.2,9.1,5.0,0.7,13.0,21.0,2.0,5.0,3.0,46.3,16.1,5.5,2.3,2
15.0,16.0,4.0,3.0,3.0,50.9,8.8,4.2,1.2,17.0,13.0,4.0,4.0,2.0,46.0,15.1,5.2,0.8,4
18.0,12.0,5.0,2.0,3.0,51.5,8.8,4.3,1.2,15.0,16.0,3.0,4.0,3.0,46.0,11.8,4.3,1.4,4
20.0,11.0,5.0,2.0,3.0,55.5,8.4,4.3,1.4,8.0,9.0,2.0,4.0,4.0,60.5,12.8,6.8,0.9,4
23.0,12.0,5.0,2.0,3.0,55.3,6.8,4.1,1.8,21.0,11.0,7.0,1.0,2.0,50.3,12.5,5.3,1.8,0
22.0,11.0,5.0,2.0,3.0,55.2,6.6,4.1,1.6,16.0,6.0,7.0,0.0,3.0,44.7,12.9,3.9,1.6,2
21.0,8.0,6.0,1.0,3.0,56.4,7.1,4.2,1.7,13.0,15.0,3.0,3.0,4.0,47.7,11.3,4.3,2.3,4
20.0,11.0,5.0,2.0,3.0,56.5,7.6,4.3,1.7,23.0,12.0,4.0,2.0,4.0,57.6,11.8,6.3,0.7,1
19.0,7.0,5.0,2.0,3.0,55.5,7.9,4.3,1.6,15.0,10.0,6.0,3.0,1.0,50.4,12.0,5.3,1.5,1
16.0,7.0,5.0,2.0,3.0,54.0,8.4,4.0,1.8,14.0,12.0,5.0,4.0,1.0,56.0,11.9,4.4,1.9,1
13.0,7.0,5.0,2.0,3.0,52.6,9.6,4.1,1.6,16.0,11.0,6.0,4.0,0.0,51.9,10.2,5.0,1.2,3
13.0,10.0,5.0,3.0,2.0,52.4,9.1,4.5,1.4,10.0,12.0,3.0,4.0,3.0,42.9,12.9,3.3,1.3,3
10.0,12.0,4.0,4.0,2.0,54.6,10.4,4.6,1.4,8.0,12.0,4.0,4.0,2.0,45.0,12.6,3.2,1.4,4
13.0,11.0,5.0,4.0,1.0,53.1,12.7,4.4,1.6,23.0,10.0,5.0,3.0,2.0,54.6,11.9,5.8,1.3,2
13.0,9.0,5.0,3.0,2.0,51.5,12.9,4.3,1.4,16.0,11.0,7.0,2.0,1.0,42.9,11.1,4.7,1.4,1
13.0,9.0,5.0,3.0,2.0,51.7,12.1,4.0,1.2,7.0,9.0,2.0,5.0,3.0,41.3,13.6,4.0,1.4,2
13.0,10.0,4.0,3.0,3.0,54.0,11.9,4.3,1.2,25.0,13.0,5.0,3.0,2.0,52.5,11.6,4.5,0.9,2
13.0,9.0,4.0,3.0,3.0,55.5,12.2,4.4,1.4,8.0,26.0,1.0,8.0,1.0,43.33,13.3,3.3,1.5,2
13.0,13.0,3.0,4.0,3.0,37.9,13.0,3.9,0.6,8.0,12.0,1.0,4.0,5.0,47.3,13.4,3.7,1.0,0
13.0,13.0,3.0,4.0,3.0,36.2,12.4,3.0,0.5,11.0,15.0,3.0,5.0,2.0,51.0,9.0,3.7,2.5,2
12.0,12.0,3.0,4.0,3.0,33.7,12.1,2.4,0.6,7.0,23.0,0.0,7.0,3.0,46.2,16.0,3.1,2.0,2
13.0,13.0,3.0,4.0,3.0,32.2,13.1,2.1,0.7,8.0,12.0,2.0,5.0,3.0,40.78,12.4,3.5,1.2,0
13.0,12.0,3.0,3.0,4.0,36.0,13.3,2.1,1.0,20.0,4.0,9.0,0.0,1.0,56.1,12.1,4.8,1.2,1
10.0,12.0,2.0,4.0,4.0,35.9,13.4,2.3,1.0,6.0,13.0,2.0,4.0,4.0,43.5,13.8,4.1,0.9,4
12.0,12.0,3.0,4.0,3.0,35.9,12.0,2.5,1.0,17.0,9.0,5.0,2.0,3.0,59.3,14.2,5.5,1.5,2
10.0,13.0,2.0,5.0,3.0,37.8,12.2,2.6,0.9,15.0,9.0,4.0,3.0,3.0,61.6,14.1,6.1,3.0,1
10.0,12.0,2.0,5.0,3.0,38.2,12.4,2.8,0.9,8.0,13.0,3.0,5.0,2.0,42.3,10.8,3.3,1.0,2
8.0,11.0,2.0,5.0,3.0,41.1,12.1,3.4,1.2,6.0,12.0,1.0,4.0,5.0,54.5,14.0,4.4,2.1,4
6.0,12.0,2.0,5.0,3.0,43.0,12.6,3.2,1.5,20.0,3.0,7.0,1.0,2.0,62.0,16.1,7.0,1.1,4
7.0,16.0,2.0,6.0,2.0,42.5,13.0,3.2,1.6,13.0,17.0,3.0,4.0,3.0,35.7,13.1,3.7,1.9,2
10.0,16.0,3.0,5.0,2.0,45.0,11.7,3.0,1.4,6.0,12.0,3.0,4.0,3.0,43.8,14.4,3.5,2.3,0
11.0,21.0,3.0,5.0,2.0,44.2,12.6,3.0,1.5,5.0,10.0,2.0,6.0,2.0,39.5,15.9,3.1,1.2,1
